DeviceID,Event,EventValue,Date,Date2,DeviceType,DeviceName
102,locking,TRUE,6/16/2017 0:08,0,door_lock_device,Front Door
135,locking,TRUE,6/16/2017 0:08,1.15741E-05,door_lock_device,Back Door
275,locking,TRUE,6/16/2017 0:08,1.15741E-05,kwikset_988_door_lock_device,Man Door
135,locking,FALSE,6/16/2017 0:08,0.000115741,door_lock_device,Back Door
102,locking,FALSE,6/16/2017 0:08,0.000115741,door_lock_device,Front Door
275,locking,FALSE,6/16/2017 0:08,0.000127315,kwikset_988_door_lock_device,Man Door
31,open,TRUE,6/16/2017 8:33,0.350648148,wireless_sensor,Interior Garage Door
31,open,FALSE,6/16/2017 8:33,0.350729167,wireless_sensor,Interior Garage Door
31,open,TRUE,6/16/2017 8:42,0.356793981,wireless_sensor,Interior Garage Door
31,open,FALSE,6/16/2017 8:42,0.356851852,wireless_sensor,Interior Garage Door
31,open,TRUE,6/16/2017 9:26,0.387546296,wireless_sensor,Interior Garage Door
31,open,FALSE,6/16/2017 9:26,0.387604167,wireless_sensor,Interior Garage Door
31,open,TRUE,6/16/2017 9:35,0.393703704,wireless_sensor,Interior Garage Door
31,open,FALSE,6/16/2017 9:35,0.393761574,wireless_sensor,Interior Garage Door
31,open,TRUE,6/16/2017 9:36,0.394409722,wireless_sensor,Interior Garage Door
31,open,FALSE,6/16/2017 9:36,0.394594907,wireless_sensor,Interior Garage Door
31,open,TRUE,6/16/2017 10:51,0.446238426,wireless_sensor,Interior Garage Door
31,open,FALSE,6/16/2017 10:51,0.446296296,wireless_sensor,Interior Garage Door
31,open,TRUE,6/16/2017 10:51,0.446354167,wireless_sensor,Interior Garage Door
31,open,FALSE,6/16/2017 10:51,0.446435185,wireless_sensor,Interior Garage Door
31,open,TRUE,6/16/2017 10:58,0.451215278,wireless_sensor,Interior Garage Door
31,open,FALSE,6/16/2017 10:59,0.452013889,wireless_sensor,Interior Garage Door
31,open,TRUE,6/16/2017 11:00,0.452349537,wireless_sensor,Interior Garage Door
31,open,FALSE,6/16/2017 11:00,0.452581019,wireless_sensor,Interior Garage Door
31,open,TRUE,6/16/2017 19:07,0.79087963,wireless_sensor,Interior Garage Door
31,open,FALSE,6/16/2017 19:08,0.791516204,wireless_sensor,Interior Garage Door
31,open,TRUE,6/16/2017 19:08,0.791759259,wireless_sensor,Interior Garage Door
31,open,FALSE,6/16/2017 19:09,0.792372685,wireless_sensor,Interior Garage Door
31,open,TRUE,6/16/2017 19:10,0.792662037,wireless_sensor,Interior Garage Door
31,open,FALSE,6/16/2017 19:11,0.793356481,wireless_sensor,Interior Garage Door
102,locked,FALSE,6/16/2017 19:12,0.794351852,door_lock_device,Front Door
32,open,TRUE,6/16/2017 19:12,0.794363426,wireless_sensor,Front Door
32,open,FALSE,6/16/2017 19:12,0.794606481,wireless_sensor,Front Door
32,open,TRUE,6/16/2017 19:15,0.796331019,wireless_sensor,Front Door
32,open,FALSE,6/16/2017 19:15,0.796446759,wireless_sensor,Front Door
32,open,TRUE,6/16/2017 19:15,0.796655093,wireless_sensor,Front Door
32,open,FALSE,6/16/2017 19:16,0.796770833,wireless_sensor,Front Door
32,open,TRUE,6/16/2017 19:17,0.797835648,wireless_sensor,Front Door
32,open,FALSE,6/16/2017 19:19,0.798935185,wireless_sensor,Front Door
32,open,TRUE,6/16/2017 19:20,0.799513889,wireless_sensor,Front Door
32,open,FALSE,6/16/2017 19:20,0.799583333,wireless_sensor,Front Door
32,open,TRUE,6/16/2017 19:20,0.799988426,wireless_sensor,Front Door
32,open,FALSE,6/16/2017 19:22,0.801238426,wireless_sensor,Front Door
32,open,TRUE,6/16/2017 19:25,0.803460648,wireless_sensor,Front Door
32,open,FALSE,6/16/2017 19:26,0.803680556,wireless_sensor,Front Door
32,open,TRUE,6/16/2017 19:28,0.805277778,wireless_sensor,Front Door
32,open,FALSE,6/16/2017 19:30,0.806840278,wireless_sensor,Front Door
32,open,TRUE,6/16/2017 19:30,0.806921296,wireless_sensor,Front Door
32,open,FALSE,6/16/2017 19:30,0.806967593,wireless_sensor,Front Door
31,open,TRUE,6/16/2017 19:40,0.813668981,wireless_sensor,Interior Garage Door
31,open,FALSE,6/16/2017 19:40,0.813715278,wireless_sensor,Interior Garage Door
31,open,TRUE,6/16/2017 19:40,0.813969907,wireless_sensor,Interior Garage Door
31,open,FALSE,6/16/2017 19:40,0.814016204,wireless_sensor,Interior Garage Door
31,open,TRUE,6/16/2017 19:45,0.817002315,wireless_sensor,Interior Garage Door
31,open,FALSE,6/16/2017 19:45,0.817037037,wireless_sensor,Interior Garage Door
31,open,TRUE,6/16/2017 19:50,0.820462963,wireless_sensor,Interior Garage Door
31,open,FALSE,6/16/2017 19:50,0.820497685,wireless_sensor,Interior Garage Door
31,open,TRUE,6/16/2017 19:52,0.822280093,wireless_sensor,Interior Garage Door
31,open,FALSE,6/16/2017 19:52,0.822337963,wireless_sensor,Interior Garage Door
31,open,TRUE,6/16/2017 19:52,0.822361111,wireless_sensor,Interior Garage Door
31,open,FALSE,6/16/2017 19:52,0.822395833,wireless_sensor,Interior Garage Door
135,locked,FALSE,6/16/2017 19:55,0.824097222,door_lock_device,Back Door
33,open,TRUE,6/16/2017 19:55,0.82412037,wireless_sensor,Kitchen Door
33,open,FALSE,6/16/2017 19:57,0.825520833,wireless_sensor,Kitchen Door
31,open,TRUE,6/16/2017 19:59,0.827210648,wireless_sensor,Interior Garage Door
31,open,FALSE,6/16/2017 19:59,0.827256944,wireless_sensor,Interior Garage Door
31,open,TRUE,6/16/2017 20:00,0.827430556,wireless_sensor,Interior Garage Door
31,open,FALSE,6/16/2017 20:00,0.827465278,wireless_sensor,Interior Garage Door
31,open,TRUE,6/16/2017 20:01,0.82837963,wireless_sensor,Interior Garage Door
31,open,FALSE,6/16/2017 20:01,0.828425926,wireless_sensor,Interior Garage Door
31,open,TRUE,6/16/2017 20:01,0.828530093,wireless_sensor,Interior Garage Door
31,open,FALSE,6/16/2017 20:01,0.828564815,wireless_sensor,Interior Garage Door
33,open,TRUE,6/16/2017 20:11,0.834930556,wireless_sensor,Kitchen Door
33,open,FALSE,6/16/2017 20:11,0.834976852,wireless_sensor,Kitchen Door
33,open,TRUE,6/16/2017 20:11,0.8353125,wireless_sensor,Kitchen Door
33,open,FALSE,6/16/2017 20:11,0.835405093,wireless_sensor,Kitchen Door
33,open,TRUE,6/16/2017 20:19,0.840648148,wireless_sensor,Kitchen Door
33,open,FALSE,6/16/2017 20:19,0.840717593,wireless_sensor,Kitchen Door
31,open,TRUE,6/16/2017 20:23,0.843449074,wireless_sensor,Interior Garage Door
31,open,FALSE,6/16/2017 20:24,0.843946759,wireless_sensor,Interior Garage Door
31,open,TRUE,6/16/2017 20:25,0.844733796,wireless_sensor,Interior Garage Door
31,open,FALSE,6/16/2017 20:25,0.844826389,wireless_sensor,Interior Garage Door
31,open,TRUE,6/16/2017 20:28,0.847037037,wireless_sensor,Interior Garage Door
31,open,FALSE,6/16/2017 20:28,0.847071759,wireless_sensor,Interior Garage Door
31,open,TRUE,6/16/2017 20:31,0.849108796,wireless_sensor,Interior Garage Door
31,open,FALSE,6/16/2017 20:31,0.849143519,wireless_sensor,Interior Garage Door
31,open,TRUE,6/16/2017 20:36,0.852800926,wireless_sensor,Interior Garage Door
31,open,FALSE,6/16/2017 20:37,0.853101852,wireless_sensor,Interior Garage Door
31,open,TRUE,6/16/2017 20:38,0.854155093,wireless_sensor,Interior Garage Door
31,open,FALSE,6/16/2017 20:39,0.854351852,wireless_sensor,Interior Garage Door
33,open,TRUE,6/16/2017 21:09,0.875185185,wireless_sensor,Kitchen Door
33,open,FALSE,6/16/2017 21:09,0.875219907,wireless_sensor,Kitchen Door
33,open,TRUE,6/16/2017 21:14,0.878877315,wireless_sensor,Kitchen Door
33,open,FALSE,6/16/2017 21:14,0.878912037,wireless_sensor,Kitchen Door
33,open,TRUE,6/16/2017 21:14,0.879293981,wireless_sensor,Kitchen Door
33,open,FALSE,6/16/2017 21:14,0.879340278,wireless_sensor,Kitchen Door
102,locked,TRUE,6/16/2017 21:26,0.887349537,door_lock_device,Front Door
33,open,TRUE,6/16/2017 21:27,0.887951389,wireless_sensor,Kitchen Door
33,open,FALSE,6/16/2017 21:27,0.888217593,wireless_sensor,Kitchen Door
135,locked,TRUE,6/16/2017 21:27,0.888252315,door_lock_device,Back Door
31,open,TRUE,6/16/2017 21:36,0.89443287,wireless_sensor,Interior Garage Door
31,open,FALSE,6/16/2017 21:37,0.894641204,wireless_sensor,Interior Garage Door
31,open,TRUE,6/16/2017 21:42,0.898344907,wireless_sensor,Interior Garage Door
31,open,FALSE,6/16/2017 21:42,0.898715278,wireless_sensor,Interior Garage Door
31,open,TRUE,6/16/2017 21:57,0.908657407,wireless_sensor,Interior Garage Door
31,open,FALSE,6/16/2017 21:57,0.908726852,wireless_sensor,Interior Garage Door
31,open,TRUE,6/16/2017 21:58,0.909884259,wireless_sensor,Interior Garage Door
31,open,FALSE,6/16/2017 22:01,0.911782407,wireless_sensor,Interior Garage Door
31,open,TRUE,6/16/2017 22:02,0.912025463,wireless_sensor,Interior Garage Door
31,open,FALSE,6/16/2017 22:02,0.912071759,wireless_sensor,Interior Garage Door
31,open,TRUE,6/16/2017 22:02,0.912141204,wireless_sensor,Interior Garage Door
31,open,FALSE,6/16/2017 22:02,0.9121875,wireless_sensor,Interior Garage Door
31,open,TRUE,6/16/2017 22:21,0.925486111,wireless_sensor,Interior Garage Door
31,open,FALSE,6/16/2017 22:21,0.925520833,wireless_sensor,Interior Garage Door
31,open,TRUE,6/16/2017 22:22,0.926053241,wireless_sensor,Interior Garage Door
31,open,FALSE,6/16/2017 22:22,0.926087963,wireless_sensor,Interior Garage Door
31,open,TRUE,6/16/2017 22:22,0.926354167,wireless_sensor,Interior Garage Door
31,open,FALSE,6/16/2017 22:22,0.926400463,wireless_sensor,Interior Garage Door
31,open,TRUE,6/16/2017 23:07,0.957523148,wireless_sensor,Interior Garage Door
31,open,FALSE,6/16/2017 23:07,0.9578125,wireless_sensor,Interior Garage Door
135,locking,TRUE,6/16/2017 23:51,0.987951389,door_lock_device,Back Door
275,locking,TRUE,6/16/2017 23:51,0.987951389,kwikset_988_door_lock_device,Man Door
102,locking,TRUE,6/16/2017 23:51,0.987962963,door_lock_device,Front Door
135,locking,FALSE,6/16/2017 23:51,0.98806713,door_lock_device,Back Door
275,locking,FALSE,6/16/2017 23:51,0.988078704,kwikset_988_door_lock_device,Man Door
102,locking,FALSE,6/16/2017 23:51,0.988078704,door_lock_device,Front Door
135,locked,FALSE,6/17/2017 8:46,1.3596875,door_lock_device,Back Door
31,open,TRUE,6/17/2017 8:50,1.362534722,wireless_sensor,Interior Garage Door
31,open,FALSE,6/17/2017 8:50,1.362569444,wireless_sensor,Interior Garage Door
31,open,TRUE,6/17/2017 9:45,1.40068287,wireless_sensor,Interior Garage Door
31,open,FALSE,6/17/2017 9:45,1.400833333,wireless_sensor,Interior Garage Door
31,open,TRUE,6/17/2017 9:54,1.406516204,wireless_sensor,Interior Garage Door
31,open,FALSE,6/17/2017 9:54,1.406550926,wireless_sensor,Interior Garage Door
31,open,TRUE,6/17/2017 10:03,1.413136574,wireless_sensor,Interior Garage Door
31,open,FALSE,6/17/2017 10:03,1.413321759,wireless_sensor,Interior Garage Door
31,open,TRUE,6/17/2017 10:20,1.424768519,wireless_sensor,Interior Garage Door
31,open,FALSE,6/17/2017 10:20,1.424849537,wireless_sensor,Interior Garage Door
31,open,TRUE,6/17/2017 10:22,1.426388889,wireless_sensor,Interior Garage Door
31,open,FALSE,6/17/2017 10:22,1.426435185,wireless_sensor,Interior Garage Door
31,open,TRUE,6/17/2017 10:23,1.426631944,wireless_sensor,Interior Garage Door
31,open,FALSE,6/17/2017 10:23,1.426678241,wireless_sensor,Interior Garage Door
31,open,TRUE,6/17/2017 10:23,1.426678241,wireless_sensor,Interior Garage Door
31,open,FALSE,6/17/2017 10:23,1.426712963,wireless_sensor,Interior Garage Door
31,open,TRUE,6/17/2017 10:32,1.432986111,wireless_sensor,Interior Garage Door
31,open,FALSE,6/17/2017 10:32,1.433020833,wireless_sensor,Interior Garage Door
33,open,TRUE,6/17/2017 11:09,1.458611111,wireless_sensor,Kitchen Door
33,open,FALSE,6/17/2017 11:09,1.458680556,wireless_sensor,Kitchen Door
33,open,TRUE,6/17/2017 11:12,1.460891204,wireless_sensor,Kitchen Door
33,open,FALSE,6/17/2017 11:12,1.46119213,wireless_sensor,Kitchen Door
33,open,TRUE,6/17/2017 11:14,1.462430556,wireless_sensor,Kitchen Door
33,open,FALSE,6/17/2017 11:14,1.462465278,wireless_sensor,Kitchen Door
33,open,TRUE,6/17/2017 11:18,1.465046296,wireless_sensor,Kitchen Door
33,open,FALSE,6/17/2017 11:19,1.465578704,wireless_sensor,Kitchen Door
275,locked,FALSE,6/17/2017 11:38,1.479340278,kwikset_988_door_lock_device,Man Door
34,open,TRUE,6/17/2017 11:39,1.479386574,wireless_sensor,Exterior Garage Door
34,open,FALSE,6/17/2017 11:39,1.479826389,wireless_sensor,Exterior Garage Door
34,open,TRUE,6/17/2017 11:39,1.479884259,wireless_sensor,Exterior Garage Door
34,open,FALSE,6/17/2017 11:39,1.479930556,wireless_sensor,Exterior Garage Door
31,open,TRUE,6/17/2017 11:41,1.4809375,wireless_sensor,Interior Garage Door
31,open,FALSE,6/17/2017 11:41,1.480972222,wireless_sensor,Interior Garage Door
31,open,TRUE,6/17/2017 11:50,1.487581019,wireless_sensor,Interior Garage Door
31,open,FALSE,6/17/2017 11:50,1.487615741,wireless_sensor,Interior Garage Door
34,open,TRUE,6/17/2017 12:07,1.499282407,wireless_sensor,Exterior Garage Door
34,open,FALSE,6/17/2017 12:08,1.499502315,wireless_sensor,Exterior Garage Door
34,open,TRUE,6/17/2017 12:09,1.500729167,wireless_sensor,Exterior Garage Door
34,open,FALSE,6/17/2017 12:09,1.500798611,wireless_sensor,Exterior Garage Door
34,open,TRUE,6/17/2017 12:29,1.514375,wireless_sensor,Exterior Garage Door
34,open,FALSE,6/17/2017 12:29,1.51443287,wireless_sensor,Exterior Garage Door
34,open,TRUE,6/17/2017 12:30,1.514768519,wireless_sensor,Exterior Garage Door
34,open,FALSE,6/17/2017 12:30,1.514826389,wireless_sensor,Exterior Garage Door
34,open,TRUE,6/17/2017 12:39,1.521157407,wireless_sensor,Exterior Garage Door
34,open,FALSE,6/17/2017 12:39,1.521388889,wireless_sensor,Exterior Garage Door
34,open,TRUE,6/17/2017 12:42,1.523553241,wireless_sensor,Exterior Garage Door
34,open,FALSE,6/17/2017 12:42,1.523668981,wireless_sensor,Exterior Garage Door
34,open,TRUE,6/17/2017 12:44,1.524525463,wireless_sensor,Exterior Garage Door
34,open,FALSE,6/17/2017 12:44,1.52474537,wireless_sensor,Exterior Garage Door
275,locked,TRUE,6/17/2017 12:53,1.530972222,kwikset_988_door_lock_device,Man Door
275,locked,FALSE,6/17/2017 13:01,1.536666667,kwikset_988_door_lock_device,Man Door
34,open,TRUE,6/17/2017 13:01,1.536678241,wireless_sensor,Exterior Garage Door
34,open,FALSE,6/17/2017 13:01,1.536736111,wireless_sensor,Exterior Garage Door
34,open,TRUE,6/17/2017 13:02,1.537361111,wireless_sensor,Exterior Garage Door
34,open,FALSE,6/17/2017 13:02,1.53744213,wireless_sensor,Exterior Garage Door
275,locked,TRUE,6/17/2017 13:02,1.537465278,kwikset_988_door_lock_device,Man Door
31,open,TRUE,6/17/2017 13:07,1.540555556,wireless_sensor,Interior Garage Door
31,open,FALSE,6/17/2017 13:07,1.540671296,wireless_sensor,Interior Garage Door
31,open,TRUE,6/17/2017 13:08,1.541678241,wireless_sensor,Interior Garage Door
31,open,FALSE,6/17/2017 13:08,1.541712963,wireless_sensor,Interior Garage Door
31,open,TRUE,6/17/2017 13:09,1.542152778,wireless_sensor,Interior Garage Door
31,open,FALSE,6/17/2017 13:09,1.542199074,wireless_sensor,Interior Garage Door
31,open,TRUE,6/17/2017 15:03,1.621076389,wireless_sensor,Interior Garage Door
31,open,FALSE,6/17/2017 15:03,1.621493056,wireless_sensor,Interior Garage Door
31,open,TRUE,6/17/2017 15:06,1.623368056,wireless_sensor,Interior Garage Door
31,open,FALSE,6/17/2017 15:06,1.623402778,wireless_sensor,Interior Garage Door
31,open,TRUE,6/17/2017 15:14,1.628680556,wireless_sensor,Interior Garage Door
31,open,FALSE,6/17/2017 15:14,1.628715278,wireless_sensor,Interior Garage Door
31,open,TRUE,6/17/2017 15:17,1.63099537,wireless_sensor,Interior Garage Door
31,open,FALSE,6/17/2017 15:17,1.631087963,wireless_sensor,Interior Garage Door
102,locked,FALSE,6/17/2017 18:05,1.747546296,door_lock_device,Front Door
32,open,TRUE,6/17/2017 18:05,1.74755787,wireless_sensor,Front Door
32,open,FALSE,6/17/2017 18:05,1.747592593,wireless_sensor,Front Door
32,open,TRUE,6/17/2017 18:13,1.753043981,wireless_sensor,Front Door
32,open,FALSE,6/17/2017 18:13,1.753078704,wireless_sensor,Front Door
102,locked,TRUE,6/17/2017 18:13,1.753090278,door_lock_device,Front Door
31,open,TRUE,6/17/2017 18:31,1.765972222,wireless_sensor,Interior Garage Door
31,open,FALSE,6/17/2017 18:32,1.766261574,wireless_sensor,Interior Garage Door
31,open,TRUE,6/17/2017 18:48,1.777766204,wireless_sensor,Interior Garage Door
31,open,FALSE,6/17/2017 18:48,1.777789352,wireless_sensor,Interior Garage Door
31,open,TRUE,6/17/2017 18:56,1.783298611,wireless_sensor,Interior Garage Door
31,open,FALSE,6/17/2017 18:56,1.783344907,wireless_sensor,Interior Garage Door
31,open,TRUE,6/17/2017 19:08,1.791655093,wireless_sensor,Interior Garage Door
31,open,FALSE,6/17/2017 19:08,1.791689815,wireless_sensor,Interior Garage Door
31,open,TRUE,6/17/2017 19:09,1.791875,wireless_sensor,Interior Garage Door
31,open,FALSE,6/17/2017 19:09,1.791956019,wireless_sensor,Interior Garage Door
135,locked,TRUE,6/17/2017 19:27,1.804513889,door_lock_device,Back Door
31,open,TRUE,6/17/2017 19:31,1.807222222,wireless_sensor,Interior Garage Door
31,open,FALSE,6/17/2017 19:34,1.809386574,wireless_sensor,Interior Garage Door
31,open,TRUE,6/17/2017 21:14,1.879050926,wireless_sensor,Interior Garage Door
31,open,FALSE,6/17/2017 21:14,1.879270833,wireless_sensor,Interior Garage Door
31,open,TRUE,6/17/2017 21:15,1.879733796,wireless_sensor,Interior Garage Door
31,open,FALSE,6/17/2017 21:15,1.879791667,wireless_sensor,Interior Garage Door
102,locking,TRUE,6/17/2017 23:14,1.962210648,door_lock_device,Front Door
135,locking,TRUE,6/17/2017 23:14,1.962210648,door_lock_device,Back Door
275,locking,TRUE,6/17/2017 23:14,1.962210648,kwikset_988_door_lock_device,Man Door
275,locking,FALSE,6/17/2017 23:14,1.962326389,kwikset_988_door_lock_device,Man Door
135,locking,FALSE,6/17/2017 23:14,1.962326389,door_lock_device,Back Door
102,locking,FALSE,6/17/2017 23:14,1.962326389,door_lock_device,Front Door
31,open,TRUE,6/18/2017 9:38,2.395335648,wireless_sensor,Interior Garage Door
31,open,FALSE,6/18/2017 9:38,2.395393519,wireless_sensor,Interior Garage Door
31,open,TRUE,6/18/2017 9:38,2.395555556,wireless_sensor,Interior Garage Door
31,open,FALSE,6/18/2017 9:38,2.395590278,wireless_sensor,Interior Garage Door
31,open,TRUE,6/18/2017 9:42,2.398587963,wireless_sensor,Interior Garage Door
31,open,FALSE,6/18/2017 9:42,2.398773148,wireless_sensor,Interior Garage Door
31,open,TRUE,6/18/2017 11:50,2.487418981,wireless_sensor,Interior Garage Door
31,open,FALSE,6/18/2017 11:50,2.487465278,wireless_sensor,Interior Garage Door
31,open,TRUE,6/18/2017 11:50,2.487523148,wireless_sensor,Interior Garage Door
31,open,FALSE,6/18/2017 11:51,2.488368056,wireless_sensor,Interior Garage Door
31,open,TRUE,6/18/2017 11:56,2.491261574,wireless_sensor,Interior Garage Door
31,open,FALSE,6/18/2017 11:56,2.491446759,wireless_sensor,Interior Garage Door
31,open,TRUE,6/18/2017 12:39,2.521099537,wireless_sensor,Interior Garage Door
31,open,FALSE,6/18/2017 12:39,2.521134259,wireless_sensor,Interior Garage Door
31,open,TRUE,6/18/2017 12:39,2.521238426,wireless_sensor,Interior Garage Door
31,open,FALSE,6/18/2017 12:39,2.521273148,wireless_sensor,Interior Garage Door
31,open,TRUE,6/18/2017 12:40,2.521851852,wireless_sensor,Interior Garage Door
31,open,FALSE,6/18/2017 12:40,2.521886574,wireless_sensor,Interior Garage Door
31,open,TRUE,6/18/2017 12:40,2.52193287,wireless_sensor,Interior Garage Door
31,open,FALSE,6/18/2017 12:41,2.522476852,wireless_sensor,Interior Garage Door
31,open,TRUE,6/18/2017 12:42,2.52349537,wireless_sensor,Interior Garage Door
31,open,FALSE,6/18/2017 12:43,2.524293981,wireless_sensor,Interior Garage Door
31,open,TRUE,6/18/2017 16:14,2.670752315,wireless_sensor,Interior Garage Door
31,open,FALSE,6/18/2017 16:15,2.671076389,wireless_sensor,Interior Garage Door
102,locked,FALSE,6/18/2017 16:25,2.67849537,door_lock_device,Front Door
32,open,TRUE,6/18/2017 16:25,2.67849537,wireless_sensor,Front Door
32,open,FALSE,6/18/2017 16:25,2.678611111,wireless_sensor,Front Door
102,locked,TRUE,6/18/2017 16:25,2.678634259,door_lock_device,Front Door
31,open,TRUE,6/18/2017 16:26,2.678842593,wireless_sensor,Interior Garage Door
31,open,FALSE,6/18/2017 16:26,2.679074074,wireless_sensor,Interior Garage Door
31,open,TRUE,6/18/2017 16:44,2.691273148,wireless_sensor,Interior Garage Door
31,open,FALSE,6/18/2017 16:44,2.691354167,wireless_sensor,Interior Garage Door
31,open,TRUE,6/18/2017 16:53,2.697418981,wireless_sensor,Interior Garage Door
31,open,FALSE,6/18/2017 16:53,2.697650463,wireless_sensor,Interior Garage Door
135,locked,FALSE,6/18/2017 17:05,2.705914352,door_lock_device,Back Door
33,open,TRUE,6/18/2017 17:05,2.7059375,wireless_sensor,Kitchen Door
33,open,FALSE,6/18/2017 17:05,2.706006944,wireless_sensor,Kitchen Door
33,open,TRUE,6/18/2017 17:06,2.707071759,wireless_sensor,Kitchen Door
33,open,FALSE,6/18/2017 17:06,2.707094907,wireless_sensor,Kitchen Door
32,open,TRUE,6/18/2017 17:11,2.710162037,wireless_sensor,Front Door
32,open,FALSE,6/18/2017 17:11,2.71025463,wireless_sensor,Front Door
32,open,TRUE,6/18/2017 17:17,2.714560185,wireless_sensor,Front Door
32,open,FALSE,6/18/2017 17:17,2.71462963,wireless_sensor,Front Door
33,open,TRUE,6/18/2017 17:25,2.719849537,wireless_sensor,Kitchen Door
33,open,FALSE,6/18/2017 17:25,2.719884259,wireless_sensor,Kitchen Door
33,open,TRUE,6/18/2017 17:27,2.721053241,wireless_sensor,Kitchen Door
33,open,FALSE,6/18/2017 17:27,2.721099537,wireless_sensor,Kitchen Door
33,open,TRUE,6/18/2017 17:30,2.723668981,wireless_sensor,Kitchen Door
33,open,FALSE,6/18/2017 17:30,2.723726852,wireless_sensor,Kitchen Door
33,open,TRUE,6/18/2017 17:31,2.723969907,wireless_sensor,Kitchen Door
33,open,FALSE,6/18/2017 17:31,2.72400463,wireless_sensor,Kitchen Door
33,open,TRUE,6/18/2017 17:39,2.729699074,wireless_sensor,Kitchen Door
33,open,FALSE,6/18/2017 17:39,2.729733796,wireless_sensor,Kitchen Door
33,open,TRUE,6/18/2017 17:40,2.730393519,wireless_sensor,Kitchen Door
33,open,FALSE,6/18/2017 17:40,2.730428241,wireless_sensor,Kitchen Door
31,open,TRUE,6/18/2017 17:40,2.730520833,wireless_sensor,Interior Garage Door
31,open,FALSE,6/18/2017 17:40,2.730520833,wireless_sensor,Interior Garage Door
31,open,TRUE,6/18/2017 17:41,2.730740741,wireless_sensor,Interior Garage Door
31,open,FALSE,6/18/2017 17:41,2.730775463,wireless_sensor,Interior Garage Door
33,open,TRUE,6/18/2017 17:47,2.735509259,wireless_sensor,Kitchen Door
33,open,FALSE,6/18/2017 17:47,2.735543981,wireless_sensor,Kitchen Door
33,open,TRUE,6/18/2017 17:48,2.736122685,wireless_sensor,Kitchen Door
33,open,FALSE,6/18/2017 17:48,2.736145833,wireless_sensor,Kitchen Door
31,open,TRUE,6/18/2017 17:49,2.736956019,wireless_sensor,Interior Garage Door
31,open,FALSE,6/18/2017 17:50,2.736990741,wireless_sensor,Interior Garage Door
31,open,TRUE,6/18/2017 17:50,2.737199074,wireless_sensor,Interior Garage Door
31,open,FALSE,6/18/2017 17:50,2.737233796,wireless_sensor,Interior Garage Door
33,open,TRUE,6/18/2017 17:54,2.740115741,wireless_sensor,Kitchen Door
33,open,FALSE,6/18/2017 17:54,2.740150463,wireless_sensor,Kitchen Door
33,open,TRUE,6/18/2017 17:55,2.740636574,wireless_sensor,Kitchen Door
33,open,FALSE,6/18/2017 17:55,2.740671296,wireless_sensor,Kitchen Door
33,open,TRUE,6/18/2017 17:57,2.742002315,wireless_sensor,Kitchen Door
33,open,FALSE,6/18/2017 17:57,2.742256944,wireless_sensor,Kitchen Door
33,open,TRUE,6/18/2017 17:57,2.742430556,wireless_sensor,Kitchen Door
33,open,FALSE,6/18/2017 17:57,2.742465278,wireless_sensor,Kitchen Door
33,open,TRUE,6/18/2017 17:58,2.742789352,wireless_sensor,Kitchen Door
33,open,FALSE,6/18/2017 17:58,2.742824074,wireless_sensor,Kitchen Door
33,open,TRUE,6/18/2017 17:59,2.743472222,wireless_sensor,Kitchen Door
33,open,FALSE,6/18/2017 17:59,2.743541667,wireless_sensor,Kitchen Door
31,open,TRUE,6/18/2017 17:59,2.743715278,wireless_sensor,Interior Garage Door
33,open,TRUE,6/18/2017 17:59,2.743726852,wireless_sensor,Kitchen Door
33,open,FALSE,6/18/2017 17:59,2.74375,wireless_sensor,Kitchen Door
31,open,FALSE,6/18/2017 17:59,2.743761574,wireless_sensor,Interior Garage Door
31,open,TRUE,6/18/2017 17:59,2.743923611,wireless_sensor,Interior Garage Door
31,open,FALSE,6/18/2017 18:00,2.743958333,wireless_sensor,Interior Garage Door
33,open,TRUE,6/18/2017 18:00,2.74443287,wireless_sensor,Kitchen Door
33,open,FALSE,6/18/2017 18:00,2.744467593,wireless_sensor,Kitchen Door
33,open,TRUE,6/18/2017 18:03,2.746111111,wireless_sensor,Kitchen Door
33,open,FALSE,6/18/2017 18:03,2.746157407,wireless_sensor,Kitchen Door
33,open,TRUE,6/18/2017 18:03,2.746493056,wireless_sensor,Kitchen Door
33,open,FALSE,6/18/2017 18:03,2.746527778,wireless_sensor,Kitchen Door
33,open,TRUE,6/18/2017 18:04,2.747349537,wireless_sensor,Kitchen Door
33,open,FALSE,6/18/2017 18:05,2.747407407,wireless_sensor,Kitchen Door
33,open,TRUE,6/18/2017 18:09,2.750844907,wireless_sensor,Kitchen Door
33,open,FALSE,6/18/2017 18:09,2.750868056,wireless_sensor,Kitchen Door
33,open,TRUE,6/18/2017 18:10,2.751111111,wireless_sensor,Kitchen Door
33,open,FALSE,6/18/2017 18:10,2.751145833,wireless_sensor,Kitchen Door
33,open,TRUE,6/18/2017 18:12,2.752280093,wireless_sensor,Kitchen Door
33,open,FALSE,6/18/2017 18:12,2.752303241,wireless_sensor,Kitchen Door
33,open,TRUE,6/18/2017 18:12,2.752569444,wireless_sensor,Kitchen Door
33,open,FALSE,6/18/2017 18:12,2.752627315,wireless_sensor,Kitchen Door
33,open,TRUE,6/18/2017 18:15,2.754583333,wireless_sensor,Kitchen Door
33,open,FALSE,6/18/2017 18:15,2.754618056,wireless_sensor,Kitchen Door
33,open,TRUE,6/18/2017 18:15,2.754791667,wireless_sensor,Kitchen Door
