time,precipitation_sum (inch),rain_sum (inch),snowfall_sum (inch),precipitation_hours (h),temperature_2m_mean (°F),temperature_2m_max (°F),temperature_2m_min (°F),apparent_temperature_max (°F),apparent_temperature_min (°F),wind_speed_10m_max (mp/h),cloud_cover_mean (%),dew_point_2m_mean (°F),snowfall_water_equivalent_sum (inch),pressure_msl_mean (hPa),relative_humidity_2m_mean (%),wind_direction_10m_dominant (°),wind_speed_10m_mean (mp/h),visibility_mean (undefined),soil_temperature_0_to_7cm_mean (°F),apparent_temperature_mean (°F),sunrise (iso8601),sunset (iso8601),weather_code (wmo code)
2011-05-13,0.000,0.000,0.000,0.0,58.8,72.1,44.5,72.3,39.9,6.8,9,44.6,0.000,1015.7,66,104,5.0,NaN,61.9,56.3,2011-05-13T06:12,2011-05-13T20:35,1
2011-05-14,0.020,0.020,0.000,2.0,57.5,68.4,45.7,67.5,41.3,10.9,48,45.8,0.000,1007.0,69,118,7.1,NaN,61.6,53.9,2011-05-14T06:11,2011-05-14T20:36,51
2011-05-15,0.000,0.000,0.000,0.0,58.1,73.3,43.8,65.3,37.7,18.7,13,40.3,0.000,1000.9,58,146,12.4,NaN,60.4,51.3,2011-05-15T06:10,2011-05-15T20:37,1
2011-05-16,0.000,0.000,0.000,0.0,46.7,49.3,44.0,42.6,35.6,12.0,87,33.2,0.000,1011.6,59,333,8.1,NaN,55.4,39.7,2011-05-16T06:09,2011-05-16T20:38,3
2011-05-17,0.165,0.165,0.000,13.0,46.8,52.7,42.5,49.2,38.3,5.4,88,38.9,0.000,1007.5,75,128,3.3,NaN,54.7,43.2,2011-05-17T06:08,2011-05-17T20:39,53
2011-05-18,0.752,0.713,0.276,23.0,44.0,45.9,41.5,42.8,36.9,6.3,99,40.6,0.039,1001.1,88,245,3.4,NaN,51.4,40.3,2011-05-18T06:07,2011-05-18T20:40,73
2011-05-19,0.382,0.382,0.000,18.0,47.5,53.0,42.9,49.5,38.1,10.4,100,43.2,0.000,1005.2,85,331,6.1,NaN,51.6,43.2,2011-05-19T06:07,2011-05-19T20:41,61
2011-05-20,0.232,0.232,0.000,14.0,50.9,56.3,45.8,52.6,42.1,7.6,70,43.8,0.000,1011.6,78,287,5.0,NaN,55.1,47.5,2011-05-20T06:06,2011-05-20T20:42,61
2011-05-21,0.000,0.000,0.000,0.0,54.8,63.0,43.7,62.1,39.0,7.1,22,42.1,0.000,1011.4,65,176,5.4,NaN,58.6,51.4,2011-05-21T06:05,2011-05-21T20:43,2
2011-05-22,0.067,0.067,0.000,3.0,55.2,63.4,46.0,63.8,43.7,5.6,81,46.2,0.000,1009.6,74,306,2.7,NaN,60.6,53.5,2011-05-22T06:04,2011-05-22T20:44,55
2011-05-23,0.760,0.760,0.000,16.0,53.5,61.4,47.3,59.4,43.8,7.5,95,47.4,0.000,1007.2,81,179,5.1,NaN,61.1,51.0,2011-05-23T06:03,2011-05-23T20:45,63
2011-05-24,0.437,0.437,0.000,12.0,51.5,56.7,47.7,51.4,43.6,8.7,72,42.7,0.000,1011.7,74,285,6.3,NaN,58.7,47.4,2011-05-24T06:03,2011-05-24T20:46,61
2011-05-25,0.000,0.000,0.000,0.0,54.9,66.1,42.2,62.0,37.6,11.5,44,41.4,0.000,1012.8,63,155,7.7,NaN,59.0,50.3,2011-05-25T06:02,2011-05-25T20:46,3
2011-05-26,0.000,0.000,0.000,0.0,51.5,54.0,47.8,49.3,40.1,16.6,54,35.6,0.000,1011.5,55,328,7.6,NaN,58.6,45.7,2011-05-26T06:01,2011-05-26T20:47,3
2011-05-27,0.000,0.000,0.000,0.0,53.7,59.0,46.4,56.7,44.0,6.9,36,39.5,0.000,1011.7,60,322,2.8,NaN,58.1,50.7,2011-05-27T06:01,2011-05-27T20:48,3
2011-05-28,0.240,0.240,0.000,9.0,53.1,58.1,48.2,56.0,43.6,9.8,79,43.5,0.000,1004.8,71,353,6.1,NaN,58.8,49.3,2011-05-28T06:00,2011-05-28T20:49,61
2011-05-29,1.055,1.051,0.028,24.0,43.7,47.6,39.7,43.0,34.1,11.0,97,40.7,0.004,1000.8,89,329,6.9,NaN,53.9,38.6,2011-05-29T06:00,2011-05-29T20:50,71
2011-05-30,0.445,0.437,0.055,17.0,46.6,54.6,39.6,49.7,33.4,11.2,67,40.0,0.008,1010.6,80,219,8.4,NaN,52.6,40.9,2011-05-30T05:59,2011-05-30T20:51,71
2011-05-31,0.000,0.000,0.000,0.0,55.4,70.9,38.9,65.6,32.9,11.0,39,39.8,0.000,1013.7,62,140,8.9,NaN,56.8,50.1,2011-05-31T05:59,2011-05-31T20:51,3
2011-06-01,0.000,0.000,0.000,0.0,60.9,75.3,46.4,69.5,39.0,12.0,49,41.5,0.000,1006.0,53,152,9.3,NaN,60.3,55.6,2011-06-01T05:58,2011-06-01T20:52,3
2011-06-02,0.012,0.012,0.000,2.0,51.7,57.7,46.3,51.5,40.8,14.2,25,35.1,0.000,1011.5,55,282,8.0,NaN,58.7,45.9,2011-06-02T05:58,2011-06-02T20:53,51
2011-06-03,0.000,0.000,0.000,0.0,51.8,60.4,44.2,58.3,37.9,7.8,48,37.3,0.000,1017.6,59,353,4.5,NaN,59.1,48.1,2011-06-03T05:58,2011-06-03T20:54,3
2011-06-04,0.000,0.000,0.000,0.0,57.8,71.4,42.7,70.8,39.5,5.6,88,45.4,0.000,1014.8,68,80,3.0,NaN,61.7,56.2,2011-06-04T05:57,2011-06-04T20:54,3
2011-06-05,0.000,0.000,0.000,0.0,65.4,81.8,47.0,80.6,42.1,9.2,9,46.2,0.000,1010.7,58,144,6.1,NaN,65.1,63.0,2011-06-05T05:57,2011-06-05T20:55,2
2011-06-06,0.016,0.016,0.000,3.0,64.6,79.3,51.0,75.7,46.8,15.7,23,42.8,0.000,1004.1,51,192,9.8,NaN,64.7,59.3,2011-06-06T05:57,2011-06-06T20:56,51
2011-06-07,0.000,0.000,0.000,0.0,58.8,64.6,52.1,66.4,47.4,10.0,23,43.4,0.000,1011.3,58,252,5.2,NaN,63.3,55.7,2011-06-07T05:56,2011-06-07T20:56,3
2011-06-08,0.299,0.299,0.000,7.0,58.3,68.8,47.0,69.9,45.0,10.5,41,47.5,0.000,1010.1,71,356,4.1,NaN,65.0,56.9,2011-06-08T05:56,2011-06-08T20:57,63
2011-06-09,0.106,0.106,0.000,10.0,55.5,59.9,49.6,58.1,47.0,10.0,27,45.7,0.000,1015.2,72,19,4.5,NaN,64.0,53.3,2011-06-09T05:56,2011-06-09T20:57,53
2011-06-10,0.000,0.000,0.000,0.0,59.4,71.0,45.3,71.7,42.0,10.6,29,43.5,0.000,1013.5,61,56,5.3,NaN,64.4,56.8,2011-06-10T05:56,2011-06-10T20:58,2
2011-06-11,0.012,0.012,0.000,1.0,62.6,70.2,52.4,72.3,51.8,7.0,77,51.2,0.000,1006.8,69,350,3.9,NaN,67.0,62.3,2011-06-11T05:56,2011-06-11T20:58,51
2011-06-12,0.004,0.004,0.000,1.0,63.1,67.6,57.2,66.3,56.2,8.0,60,51.8,0.000,1008.2,68,1,5.4,NaN,66.3,61.9,2011-06-12T05:56,2011-06-12T20:59,51
2011-06-13,0.063,0.063,0.000,1.0,62.4,71.3,52.0,70.3,50.6,5.2,72,49.8,0.000,1011.3,67,118,2.6,NaN,65.9,61.4,2011-06-13T05:55,2011-06-13T20:59,61
2011-06-14,0.000,0.000,0.000,0.0,64.6,70.2,58.5,71.0,58.3,6.0,18,48.3,0.000,1017.0,59,17,3.8,NaN,68.1,63.8,2011-06-14T05:55,2011-06-14T21:00,2
2011-06-15,0.000,0.000,0.000,0.0,67.4,78.6,52.1,79.9,49.8,11.5,15,49.4,0.000,1008.1,58,51,5.4,NaN,69.6,66.2,2011-06-15T05:55,2011-06-15T21:00,2
2011-06-16,0.000,0.000,0.000,0.0,60.9,65.4,55.3,61.5,49.9,16.5,51,41.3,0.000,1007.5,49,339,9.8,NaN,67.4,55.5,2011-06-16T05:56,2011-06-16T21:00,3
2011-06-17,0.000,0.000,0.000,0.0,59.4,65.6,49.5,63.6,47.5,6.7,52,35.9,0.000,1011.9,44,10,4.0,NaN,65.1,55.8,2011-06-17T05:56,2011-06-17T21:01,3
2011-06-18,0.000,0.000,0.000,0.0,63.2,74.1,48.0,73.8,45.9,16.2,74,43.7,0.000,1007.4,56,79,4.5,NaN,66.8,61.0,2011-06-18T05:56,2011-06-18T21:01,3
2011-06-19,0.846,0.846,0.000,17.0,56.0,63.1,52.1,57.7,47.6,14.8,78,49.4,0.000,1008.1,80,313,5.9,NaN,62.2,53.3,2011-06-19T05:56,2011-06-19T21:01,63
2011-06-20,0.000,0.000,0.000,0.0,59.3,65.4,51.5,65.6,50.3,6.5,16,47.9,0.000,1012.5,68,289,3.6,NaN,63.6,57.8,2011-06-20T05:56,2011-06-20T21:02,2
2011-06-21,0.000,0.000,0.000,0.0,63.6,73.2,49.4,75.0,46.9,6.0,16,48.5,0.000,1014.0,63,121,4.3,NaN,66.7,62.7,2011-06-21T05:56,2011-06-21T21:02,2
2011-06-22,0.000,0.000,0.000,0.0,68.3,82.0,51.6,83.6,49.6,7.2,21,49.9,0.000,1011.7,60,126,4.8,NaN,69.8,67.6,2011-06-22T05:57,2011-06-22T21:02,2
2011-06-23,0.016,0.016,0.000,1.0,72.2,84.1,57.8,87.6,57.0,9.0,14,54.0,0.000,1005.1,58,120,5.4,NaN,72.9,72.3,2011-06-23T05:57,2011-06-23T21:02,51
2011-06-24,0.000,0.000,0.000,0.0,69.7,78.2,56.7,80.8,58.4,7.1,8,54.6,0.000,1005.3,63,13,3.8,NaN,73.3,70.7,2011-06-24T05:57,2011-06-24T21:03,1
2011-06-25,0.024,0.024,0.000,1.0,71.1,78.5,60.2,79.9,62.4,8.5,9,54.4,0.000,1006.1,59,359,4.5,NaN,73.4,71.8,2011-06-25T05:57,2011-06-25T21:03,53
2011-06-26,0.000,0.000,0.000,0.0,70.4,75.1,63.9,73.7,65.3,9.0,4,49.4,0.000,1008.7,53,349,5.9,NaN,73.1,69.3,2011-06-26T05:58,2011-06-26T21:03,1
2011-06-27,0.000,0.000,0.000,0.0,71.2,85.5,53.9,84.6,53.3,7.0,2,48.7,0.000,1009.1,54,79,4.0,NaN,74.0,70.6,2011-06-27T05:58,2011-06-27T21:03,1
2011-06-28,0.000,0.000,0.000,0.0,78.4,92.4,62.8,86.4,57.8,12.8,33,45.7,0.000,1002.9,39,163,10.2,NaN,75.8,74.0,2011-06-28T05:59,2011-06-28T21:03,3
2011-06-29,0.000,0.000,0.000,0.0,80.2,89.3,68.5,80.9,62.8,18.7,49,43.3,0.000,1001.2,29,177,10.9,NaN,75.7,74.1,2011-06-29T05:59,2011-06-29T21:03,3
2011-06-30,0.000,0.000,0.000,0.0,73.0,77.7,67.4,75.5,67.3,9.2,21,49.3,0.000,1007.7,45,332,6.2,NaN,76.2,71.1,2011-06-30T05:59,2011-06-30T21:03,2
2011-07-01,0.000,0.000,0.000,0.0,72.1,79.4,62.0,79.5,62.9,8.3,4,53.1,0.000,1013.3,55,357,5.4,NaN,76.7,71.9,2011-07-01T06:00,2011-07-01T21:02,1
2011-07-02,0.000,0.000,0.000,0.0,76.3,90.3,59.3,90.3,60.6,7.0,12,53.7,0.000,1010.1,53,63,3.4,NaN,79.3,77.3,2011-07-02T06:00,2011-07-02T21:02,1
2011-07-03,0.000,0.000,0.000,0.0,81.3,95.3,63.4,95.9,61.8,9.2,26,48.3,0.000,1006.0,41,147,5.9,NaN,81.5,80.0,2011-07-03T06:01,2011-07-03T21:02,3
2011-07-04,0.000,0.000,0.000,0.0,80.6,87.7,70.3,84.5,70.0,12.4,81,53.1,0.000,1009.4,41,146,8.4,NaN,80.9,78.3,2011-07-04T06:01,2011-07-04T21:02,3
2011-07-05,0.000,0.000,0.000,0.0,77.7,86.7,68.1,88.0,70.0,11.9,59,57.1,0.000,1013.7,52,117,5.0,NaN,82.6,78.6,2011-07-05T06:02,2011-07-05T21:02,3
2011-07-06,0.000,0.000,0.000,0.0,76.6,84.3,66.5,87.2,69.7,7.0,43,59.6,0.000,1013.8,60,78,4.1,NaN,83.2,79.1,2011-07-06T06:03,2011-07-06T21:01,3
2011-07-07,0.000,0.000,0.000,0.0,77.6,85.8,66.8,85.6,70.4,8.4,74,57.8,0.000,1011.5,56,155,4.7,NaN,83.2,79.0,2011-07-07T06:03,2011-07-07T21:01,3
2011-07-08,0.000,0.000,0.000,0.0,75.9,80.7,69.9,86.4,71.1,7.3,50,57.4,0.000,1009.8,55,157,4.8,NaN,83.7,77.3,2011-07-08T06:04,2011-07-08T21:01,3
2011-07-09,0.000,0.000,0.000,0.0,76.5,85.9,63.6,89.8,64.6,7.8,24,55.6,0.000,1009.0,54,134,5.1,NaN,83.5,77.4,2011-07-09T06:05,2011-07-09T21:00,2
2011-07-10,0.039,0.039,0.000,3.0,77.7,87.5,66.1,90.1,66.0,14.2,23,55.3,0.000,1008.9,50,149,7.9,NaN,84.2,77.1,2011-07-10T06:05,2011-07-10T21:00,53
2011-07-11,0.000,0.000,0.000,0.0,77.5,86.5,65.4,88.5,65.2,9.6,31,54.3,0.000,1009.5,50,148,7.9,NaN,83.8,76.5,2011-07-11T06:06,2011-07-11T21:00,2
2011-07-12,0.000,0.000,0.000,0.0,78.7,87.3,69.2,84.1,68.1,11.4,70,51.2,0.000,1007.7,42,140,8.5,NaN,83.5,76.3,2011-07-12T06:07,2011-07-12T20:59,3
2011-07-13,0.000,0.000,0.000,0.0,77.9,86.9,67.1,84.4,64.9,12.1,27,49.2,0.000,1005.6,40,150,8.8,NaN,82.8,74.9,2011-07-13T06:08,2011-07-13T20:59,3
2011-07-14,0.000,0.000,0.000,0.0,77.0,86.6,65.9,82.8,63.7,12.8,0,43.3,0.000,1004.7,37,154,8.2,NaN,82.8,73.4,2011-07-14T06:08,2011-07-14T20:58,0
2011-07-15,0.000,0.000,0.000,0.0,76.6,87.0,63.2,84.6,60.2,9.6,0,41.2,0.000,1004.5,33,155,6.4,NaN,82.3,73.1,2011-07-15T06:09,2011-07-15T20:58,0
2011-07-16,0.000,0.000,0.000,0.0,77.5,90.3,61.5,86.3,59.1,8.2,0,42.7,0.000,1005.1,37,155,6.7,NaN,82.9,74.3,2011-07-16T06:10,2011-07-16T20:57,0
2011-07-17,0.000,0.000,0.000,0.0,79.4,94.1,61.0,91.0,60.1,10.6,27,51.2,0.000,1007.3,43,148,7.4,NaN,84.0,77.6,2011-07-17T06:11,2011-07-17T20:56,3
2011-07-18,0.012,0.012,0.000,2.0,81.0,91.8,71.3,93.3,71.3,10.0,63,58.0,0.000,1010.2,47,135,8.1,NaN,86.0,80.7,2011-07-18T06:11,2011-07-18T20:56,51
2011-07-19,0.000,0.000,0.000,0.0,81.7,91.2,71.1,89.5,71.9,11.5,32,54.9,0.000,1008.0,44,168,8.5,NaN,85.4,80.5,2011-07-19T06:12,2011-07-19T20:55,2
2011-07-20,0.000,0.000,0.000,0.0,76.0,82.7,68.1,81.5,64.4,11.8,0,46.8,0.000,1011.9,37,352,6.3,NaN,84.2,73.6,2011-07-20T06:13,2011-07-20T20:54,0
2011-07-21,0.000,0.000,0.000,0.0,75.4,84.7,63.5,85.4,65.6,8.5,5,53.5,0.000,1007.0,52,18,4.3,NaN,83.6,76.0,2011-07-21T06:14,2011-07-21T20:54,1
2011-07-22,0.000,0.000,0.000,0.0,77.5,87.4,66.1,86.5,62.7,8.6,7,48.3,0.000,1004.3,41,106,6.7,NaN,84.1,75.6,2011-07-22T06:15,2011-07-22T20:53,2
2011-07-23,0.000,0.000,0.000,0.0,76.8,84.5,67.5,82.8,68.3,10.1,0,51.8,0.000,1012.1,46,354,5.8,NaN,83.9,76.1,2011-07-23T06:16,2011-07-23T20:52,0
2011-07-24,0.000,0.000,0.000,0.0,79.1,91.7,62.3,91.2,64.3,7.7,3,51.3,0.000,1013.2,48,75,4.7,NaN,85.6,79.0,2011-07-24T06:17,2011-07-24T20:51,1
2011-07-25,0.000,0.000,0.000,0.0,79.3,89.7,65.3,87.3,65.9,10.3,46,54.5,0.000,1009.3,49,143,6.5,NaN,84.1,78.5,2011-07-25T06:17,2011-07-25T20:50,3
2011-07-26,0.000,0.000,0.000,0.0,79.9,88.1,68.9,91.4,68.5,14.1,54,53.6,0.000,1007.0,43,162,8.9,NaN,87.6,78.4,2011-07-26T06:18,2011-07-26T20:49,3
2011-07-27,0.004,0.004,0.000,1.0,77.0,83.4,67.2,85.1,67.8,10.3,26,54.1,0.000,1009.8,47,137,5.4,NaN,86.4,76.9,2011-07-27T06:19,2011-07-27T20:48,51
2011-07-28,0.020,0.020,0.000,1.0,78.0,85.0,68.3,86.4,71.6,6.7,18,56.1,0.000,1013.2,50,45,4.4,NaN,86.5,79.2,2011-07-28T06:20,2011-07-28T20:47,53
2011-07-29,0.000,0.000,0.000,0.0,79.2,90.8,63.4,90.2,65.9,5.9,26,51.5,0.000,1012.2,48,92,3.5,NaN,86.4,79.6,2011-07-29T06:21,2011-07-29T20:46,3
2011-07-30,0.000,0.000,0.000,0.0,78.4,87.1,66.5,87.9,69.7,11.3,79,58.4,0.000,1013.0,55,339,4.0,NaN,85.1,80.2,2011-07-30T06:22,2011-07-30T20:45,3
2011-07-31,0.087,0.087,0.000,4.0,77.2,85.9,68.0,88.9,70.4,8.0,79,59.6,0.000,1013.0,58,144,5.1,NaN,84.5,78.9,2011-07-31T06:23,2011-07-31T20:44,61
2011-08-01,0.193,0.193,0.000,11.0,72.7,78.2,67.8,79.7,70.6,6.0,51,60.8,0.000,1015.6,68,216,3.9,NaN,80.2,75.1,2011-08-01T06:24,2011-08-01T20:43,61
2011-08-02,0.000,0.000,0.000,0.0,74.7,83.8,62.2,87.3,64.2,9.0,13,56.9,0.000,1014.6,59,59,5.0,NaN,80.8,75.9,2011-08-02T06:25,2011-08-02T20:42,1
2011-08-03,0.016,0.016,0.000,3.0,76.6,83.1,67.7,87.0,72.4,7.6,32,59.8,0.000,1012.2,60,141,3.4,NaN,82.7,79.5,2011-08-03T06:26,2011-08-03T20:41,51
2011-08-04,0.000,0.000,0.000,0.0,78.2,89.0,65.4,91.0,66.2,9.4,25,55.0,0.000,1009.4,52,126,6.0,NaN,83.2,78.4,2011-08-04T06:27,2011-08-04T20:40,3
2011-08-05,0.000,0.000,0.000,0.0,76.4,84.7,64.9,86.2,65.1,8.4,7,53.3,0.000,1009.1,49,62,5.4,NaN,82.5,76.4,2011-08-05T06:28,2011-08-05T20:39,1
2011-08-06,0.000,0.000,0.000,0.0,76.2,87.6,61.0,86.7,60.7,6.3,2,47.1,0.000,1009.2,47,129,4.5,NaN,81.9,75.2,2011-08-06T06:29,2011-08-06T20:38,1
2011-08-07,0.000,0.000,0.000,0.0,76.1,86.4,62.9,85.0,59.4,7.9,10,43.7,0.000,1008.9,40,117,6.0,NaN,81.8,73.5,2011-08-07T06:30,2011-08-07T20:36,1
2011-08-08,0.000,0.000,0.000,0.0,76.0,87.4,60.9,86.1,61.2,7.3,7,47.1,0.000,1008.7,46,96,5.0,NaN,82.8,74.6,2011-08-08T06:31,2011-08-08T20:35,1
2011-08-09,0.000,0.000,0.000,0.0,76.3,84.9,65.6,84.9,63.7,7.6,1,46.2,0.000,1007.0,41,84,5.5,NaN,83.1,74.3,2011-08-09T06:32,2011-08-09T20:34,0
2011-08-10,0.000,0.000,0.000,0.0,75.3,87.0,60.0,85.5,61.7,7.5,2,48.1,0.000,1007.0,48,43,3.6,NaN,83.1,74.7,2011-08-10T06:33,2011-08-10T20:33,0
2011-08-11,0.000,0.000,0.000,0.0,75.6,85.4,63.3,85.4,64.4,7.7,4,50.0,0.000,1007.6,48,86,4.5,NaN,83.4,75.0,2011-08-11T06:34,2011-08-11T20:31,1
2011-08-12,0.000,0.000,0.000,0.0,75.0,84.5,62.7,82.5,64.7,6.7,0,49.3,0.000,1011.8,48,357,4.5,NaN,83.2,74.3,2011-08-12T06:35,2011-08-12T20:30,0
2011-08-13,0.000,0.000,0.000,0.0,79.0,92.6,61.6,92.9,61.2,7.1,69,47.6,0.000,1009.2,44,105,4.3,NaN,84.7,77.9,2011-08-13T06:36,2011-08-13T20:29,3
2011-08-14,0.000,0.000,0.000,0.0,81.7,88.6,71.1,89.4,71.5,9.2,45,47.6,0.000,1010.4,33,140,5.8,NaN,88.7,79.7,2011-08-14T06:37,2011-08-14T20:27,3
2011-08-15,0.043,0.043,0.000,1.0,78.0,85.0,70.1,86.7,67.3,10.9,36,52.7,0.000,1009.1,43,136,7.5,NaN,86.1,76.3,2011-08-15T06:38,2011-08-15T20:26,55
2011-08-16,0.000,0.000,0.000,0.0,74.5,83.5,61.9,82.0,63.2,9.2,7,51.9,0.000,1013.4,52,357,5.9,NaN,83.9,73.7,2011-08-16T06:39,2011-08-16T20:25,1
2011-08-17,0.000,0.000,0.000,0.0,76.7,88.8,61.4,88.0,62.1,7.4,3,49.2,0.000,1012.8,48,111,4.9,NaN,84.0,75.8,2011-08-17T06:40,2011-08-17T20:23,1
2011-08-18,0.000,0.000,0.000,0.0,77.8,89.5,64.5,87.5,66.0,7.1,41,47.0,0.000,1010.6,43,87,4.6,NaN,84.4,76.5,2011-08-18T06:41,2011-08-18T20:22,2
2011-08-19,0.031,0.031,0.000,2.0,78.2,88.0,65.1,89.3,66.2,9.6,26,53.5,0.000,1007.8,46,129,5.5,NaN,85.0,77.8,2011-08-19T06:42,2011-08-19T20:20,53
2011-08-20,0.000,0.000,0.000,0.0,80.0,91.1,66.6,93.4,65.7,9.3,21,52.4,0.000,1007.5,45,132,5.5,NaN,86.3,79.5,2011-08-20T06:43,2011-08-20T20:19,3
2011-08-21,0.000,0.000,0.000,0.0,80.7,91.2,67.9,91.2,67.7,8.1,42,49.5,0.000,1009.8,41,129,5.9,NaN,86.4,79.2,2011-08-21T06:44,2011-08-21T20:17,3
2011-08-22,0.000,0.000,0.000,0.0,81.3,92.0,69.0,91.4,66.5,8.3,18,46.1,0.000,1010.5,34,138,6.1,NaN,86.7,78.9,2011-08-22T06:45,2011-08-22T20:16,2
2011-08-23,0.000,0.000,0.000,0.0,80.9,92.1,65.8,90.8,67.4,7.0,26,48.8,0.000,1010.8,38,97,5.0,NaN,87.0,79.6,2011-08-23T06:46,2011-08-23T20:14,3
2011-08-24,0.000,0.000,0.000,0.0,82.0,95.1,65.3,95.0,67.1,6.1,16,50.7,0.000,1010.1,43,117,3.9,NaN,87.6,81.8,2011-08-24T06:47,2011-08-24T20:13,2
2011-08-25,0.000,0.000,0.000,0.0,84.2,95.7,69.3,96.0,68.6,9.9,28,49.6,0.000,1008.7,36,145,7.4,NaN,88.7,81.9,2011-08-25T06:48,2011-08-25T20:11,2
2011-08-26,0.000,0.000,0.000,0.0,83.5,95.3,70.1,97.1,69.5,9.5,25,51.3,0.000,1011.3,38,136,6.3,NaN,88.7,82.1,2011-08-26T06:49,2011-08-26T20:10,2
2011-08-27,0.008,0.008,0.000,1.0,82.4,92.5,69.9,92.4,71.8,9.2,42,55.1,0.000,1012.4,43,135,5.5,NaN,88.2,82.4,2011-08-27T06:49,2011-08-27T20:08,51
2011-08-28,0.000,0.000,0.000,0.0,80.0,86.7,72.8,88.8,76.6,6.9,53,59.2,0.000,1013.3,52,95,4.3,NaN,87.1,81.9,2011-08-28T06:50,2011-08-28T20:07,3
2011-08-29,0.008,0.008,0.000,1.0,78.7,87.0,67.2,89.0,70.2,8.6,12,56.0,0.000,1010.2,50,148,4.6,NaN,86.6,79.6,2011-08-29T06:51,2011-08-29T20:05,51
2011-08-30,0.000,0.000,0.000,0.0,79.4,88.7,66.2,88.6,65.7,8.3,19,49.6,0.000,1005.8,39,140,6.2,NaN,85.3,77.4,2011-08-30T06:52,2011-08-30T20:04,1
2011-08-31,0.004,0.004,0.000,1.0,81.9,91.9,71.6,86.4,67.5,12.6,16,44.0,0.000,1001.6,29,175,9.1,NaN,84.9,77.2,2011-08-31T06:53,2011-08-31T20:02,51
2011-09-01,0.000,0.000,0.000,0.0,74.1,79.0,68.1,76.2,66.7,10.0,0,47.2,0.000,1009.5,41,331,6.6,NaN,81.7,71.5,2011-09-01T06:54,2011-09-01T20:00,0
2011-09-02,0.000,0.000,0.000,0.0,70.2,75.5,63.3,72.3,64.4,7.4,1,45.1,0.000,1014.6,46,337,5.0,NaN,78.7,68.0,2011-09-02T06:55,2011-09-02T19:59,0
2011-09-03,0.000,0.000,0.000,0.0,70.4,79.4,57.7,75.6,58.9,7.4,4,44.9,0.000,1014.6,48,353,3.4,NaN,77.8,68.8,2011-09-03T06:56,2011-09-03T19:57,1
2011-09-04,0.000,0.000,0.000,0.0,72.2,83.9,57.1,80.4,57.6,5.8,2,44.1,0.000,1013.7,47,38,3.1,NaN,78.8,70.7,2011-09-04T06:57,2011-09-04T19:55,1
2011-09-05,0.000,0.000,0.000,0.0,71.4,82.2,59.1,80.0,58.8,10.9,61,49.8,0.000,1011.9,53,320,4.6,NaN,78.4,69.9,2011-09-05T06:58,2011-09-05T19:54,3
2011-09-06,0.000,0.000,0.000,0.0,71.0,77.6,62.0,77.5,63.1,9.6,14,50.6,0.000,1016.8,51,11,4.0,NaN,79.3,70.2,2011-09-06T06:59,2011-09-06T19:52,2
2011-09-07,0.000,0.000,0.000,0.0,70.2,79.3,58.1,77.3,58.5,8.4,1,51.5,0.000,1020.1,57,9,4.6,NaN,78.0,69.4,2011-09-07T07:00,2011-09-07T19:50,0
2011-09-08,0.000,0.000,0.000,0.0,70.0,80.4,57.3,77.5,57.2,7.8,21,49.0,0.000,1018.5,53,26,4.6,NaN,78.1,68.5,2011-09-08T07:01,2011-09-08T19:49,2
2011-09-09,0.000,0.000,0.000,0.0,70.0,81.8,58.7,80.7,58.8,7.3,80,50.6,0.000,1013.8,56,72,3.8,NaN,77.9,69.2,2011-09-09T07:02,2011-09-09T19:47,3
2011-09-10,0.016,0.016,0.000,3.0,68.0,80.0,58.4,81.2,57.4,8.7,16,52.3,0.000,1013.8,63,104,5.3,NaN,77.0,67.2,2011-09-10T07:03,2011-09-10T19:45,51
2011-09-11,0.000,0.000,0.000,0.0,69.4,78.3,58.9,77.2,57.4,11.4,83,49.8,0.000,1015.7,55,144,6.5,NaN,75.5,67.1,2011-09-11T07:04,2011-09-11T19:44,3
2011-09-12,0.008,0.008,0.000,1.0,68.5,76.4,57.7,75.8,56.7,7.5,26,48.6,0.000,1018.7,53,138,5.3,NaN,75.6,66.5,2011-09-12T07:05,2011-09-12T19:42,51
2011-09-13,0.000,0.000,0.000,0.0,68.0,76.0,57.1,74.3,56.1,5.8,28,48.6,0.000,1017.7,56,112,4.6,NaN,75.0,66.3,2011-09-13T07:06,2011-09-13T19:40,3
2011-09-14,0.000,0.000,0.000,0.0,67.4,77.1,55.7,74.7,56.1,6.7,50,49.0,0.000,1011.8,58,129,2.9,NaN,74.6,66.5,2011-09-14T07:07,2011-09-14T19:39,3
2011-09-15,0.000,0.000,0.000,0.0,66.6,74.9,56.5,75.0,54.9,7.2,7,49.3,0.000,1010.0,58,151,4.9,NaN,74.6,64.8,2011-09-15T07:08,2011-09-15T19:37,1
2011-09-16,0.177,0.177,0.000,7.0,63.9,72.7,58.9,69.6,56.4,9.1,50,50.2,0.000,1010.4,62,181,6.5,NaN,71.1,61.4,2011-09-16T07:09,2011-09-16T19:35,63
2011-09-17,0.445,0.445,0.000,13.0,61.1,67.6,55.7,68.8,54.6,6.2,62,50.3,0.000,1015.0,71,144,3.6,NaN,69.3,60.0,2011-09-17T07:10,2011-09-17T19:34,61
2011-09-18,0.000,0.000,0.000,0.0,63.0,70.6,54.5,70.0,54.2,6.2,22,48.6,0.000,1019.6,63,98,3.8,NaN,68.6,61.5,2011-09-18T07:11,2011-09-18T19:32,2
