STATION,MON.DAY,YEAR,SNOW,SNWD,TMAX,TMIN,TOBS
USC00427064,2-7,2009,0,0,46,34,45
USC00427064,2-8,2009,0,0,48,29,42
USC00427064,2-9,2009,0.5,1,42,31,32
USC00427064,2-10,2009,0.5,1,35,28,29
USC00427064,2-11,2009,1,1,40,24,38
USC00427064,2-12,2009,0.5,1,38,24,33
USC00427064,2-13,2009,0,0,38,19,34
USC00427064,2-14,2009,4.5,5,36,29,32
USC00427064,2-15,2009,0,2,43,16,42
USC00427064,2-16,2009,0,1,52,29,49
USC00427064,2-17,2009,0,0,49,33,36
USC00427064,2-18,2009,0,0,45,30,42
USC00427064,2-19,2009,0,0,46,24,45
USC00427064,2-20,2009,0,0,50,22,47
USC00427064,2-21,2009,0,0,53,24,50
USC00427064,2-22,2009,0,0,57,31,52
USC00427064,2-23,2009,0,0,55,45,54
USC00427064,2-24,2009,0,0,64,43,60
USC00427064,2-25,2009,0,0,61,35,58
USC00427064,2-26,2009,0,0,58,35,54
USC00427064,2-27,2009,0,0,54,27,36
USC00427064,2-28,2009,0,0,49,21,47
USC00427064,3-1,2009,0,0,66,33,64
USC00427064,3-2,2009,0,0,67,43,62
USC00427064,3-3,2009,0,0,70,52,66
USC00427064,3-4,2009,0,0,66,49,59
USC00427064,3-5,2009,2,0,59,30,44
USC00427064,3-6,2009,0,0,44,28,35
USC00427064,3-7,2009,0,0,40,26,39
USC00427064,3-8,2009,0,0,56,24,46
USC00427064,3-9,2009,0.5,1,46,32,32
USC00427064,3-10,2009,2.5,0,36,19,35
USC00427064,3-11,2009,0,0,52,20,50
USC00427064,3-12,2009,0,0,50,28,50
USC00427064,3-13,2009,0,0,50,25,50
USC00427064,3-14,2009,0,0,60,25,58
USC00427064,3-15,2009,0,0,62,39,61
USC00427064,3-16,2009,0,0,70,39,68
USC00427064,3-17,2009,0,0,68,43,67
USC00427064,3-18,2009,0,0,68,41,67
USC00427064,3-19,2009,0,0,71,38,70
USC00427064,3-20,2009,0,0,74,44,73
USC00427064,3-21,2009,0,0,73,43,71
USC00427064,3-22,2009,0,0,71,48,48
USC00427064,3-23,2009,0,0,48,33,37
USC00427064,3-24,2009,0,0,47,34,45
USC00427064,3-25,2009,0,0,46,33,42
USC00427064,3-26,2009,0,0,42,28,37
USC00427064,3-27,2009,0,0,45,21,43
USC00427064,3-28,2009,0,0,57,27,50
USC00427064,3-29,2009,0.5,0,50,28,33
USC00427064,3-30,2009,3.5,4,41,26,39
USC00427064,3-31,2009,0,0,48,28,46
USC00427064,4-1,2009,1,0,47,26,41
USC00427064,4-2,2009,0,0,59,31,57
USC00427064,4-3,2009,0,0,57,34,40
USC00427064,4-4,2009,0,0,40,33,38
USC00427064,4-5,2009,0,0,53,30,52
USC00427064,4-6,2009,0,0,62,29,61
USC00427064,4-7,2009,0,0,73,34,70
USC00427064,4-8,2009,0,0,70,46,47
USC00427064,4-9,2009,0,0,54,36,53
USC00427064,4-10,2009,0,0,65,41,62
USC00427064,4-11,2009,0,0,62,45,46
USC00427064,4-12,2009,0,0,60,37,59
USC00427064,4-13,2009,0,0,68,35,62
USC00427064,4-14,2009,0,0,62,49,56
USC00427064,4-15,2009,2,2,56,33,36
USC00427064,4-16,2009,6,1,47,30,46
USC00427064,4-17,2009,0,0,56,35,54
USC00427064,4-18,2009,0,0,64,39,62
USC00427064,4-19,2009,0,0,68,39,66
USC00427064,4-20,2009,0,0,74,40,72
USC00427064,4-21,2009,0,0,76,42,76
USC00427064,4-22,2009,0,0,80,46,80
USC00427064,4-23,2009,0,0,80,50,75
USC00427064,4-24,2009,0,0,75,53,63
USC00427064,4-25,2009,0,0,63,35,38
USC00427064,4-26,2009,0,0,44,36,40
USC00427064,4-27,2009,0,0,64,30,63
USC00427064,4-28,2009,0,0,72,44,68
USC00427064,4-29,2009,0,0,68,38,65
USC00427064,4-30,2009,0,0,72,40,70
USC00427064,5-1,2009,0,0,70,48,59
USC00427064,5-2,2009,0,0,61,48,52
USC00427064,5-3,2009,0,0,69,44,62
USC00427064,5-4,2009,0,0,62,43,60
USC00427064,5-5,2009,0,0,74,50,74
USC00427064,5-6,2009,0,0,78,46,75
USC00427064,5-7,2009,0,0,75,49,65
USC00427064,5-8,2009,0,0,65,42,63
USC00427064,5-9,2009,0,0,70,37,70
USC00427064,5-10,2009,0,0,71,44,67
USC00427064,5-11,2009,0,0,83,44,82
USC00427064,5-12,2009,0,0,82,47,74
USC00427064,5-13,2009,0,0,74,42,61
USC00427064,5-14,2009,0,0,74,41,71
USC00427064,5-15,2009,0,0,73,46,71
USC00427064,5-16,2009,0,0,77,43,76
USC00427064,5-17,2009,0,0,84,46,84
USC00427064,5-18,2009,0,0,92,50,91
USC00427064,5-19,2009,0,0,92,58,75
USC00427064,5-20,2009,0,0,80,57,71
USC00427064,5-21,2009,0,0,83,51,80
USC00427064,5-22,2009,0,0,82,54,76
USC00427064,5-23,2009,0,0,76,57,66
USC00427064,5-24,2009,0,0,69,55,69
USC00427064,5-25,2009,0,0,72,48,71
USC00427064,5-26,2009,0,0,76,49,74
USC00427064,5-27,2009,0,0,79,45,78
USC00427064,5-28,2009,0,0,85,52,84
USC00427064,5-29,2009,0,0,86,54,79
USC00427064,5-30,2009,0,0,82,53,80
USC00427064,5-31,2009,0,0,82,56,80
USC00427064,6-1,2009,0,0,80,58,78
USC00427064,6-2,2009,0,0,80,55,75
USC00427064,6-3,2009,0,0,85,55,83
USC00427064,6-4,2009,0,0,88,54,82
USC00427064,6-5,2009,0,0,82,58,76
USC00427064,6-6,2009,0,0,76,51,72
USC00427064,6-7,2009,0,0,72,53,64
USC00427064,6-8,2009,0,0,75,52,74
USC00427064,6-9,2009,0,0,75,54,71
USC00427064,6-10,2009,0,0,71,55,63
USC00427064,6-11,2009,0,0,68,51,54
USC00427064,6-12,2009,0,0,75,45,73
USC00427064,6-13,2009,0,0,75,52,62
USC00427064,6-14,2009,0,0,69,49,66
USC00427064,6-15,2009,0,0,76,48,75
USC00427064,6-16,2009,0,0,78,52,69
USC00427064,6-17,2009,0,0,76,55,73
USC00427064,6-18,2009,0,0,73,55,67
USC00427064,6-19,2009,0,0,82,48,81
USC00427064,6-20,2009,0,0,83,61,65
USC00427064,6-21,2009,0,0,78,49,77
USC00427064,6-22,2009,0,0,81,51,78
USC00427064,6-23,2009,0,0,85,52,84
USC00427064,6-24,2009,0,0,93,56,92
USC00427064,6-25,2009,0,0,94,62,79
USC00427064,6-26,2009,0,0,79,59,74
USC00427064,6-27,2009,0,0,84,53,83
USC00427064,6-28,2009,0,0,88,54,87
USC00427064,6-29,2009,0,0,94,55,93
USC00427064,6-30,2009,0,0,97,60,91
USC00427064,7-1,2009,0,0,93,66,88
USC00427064,7-2,2009,0,0,88,64,71
USC00427064,7-3,2009,0,0,86,59,85
USC00427064,7-4,2009,0,0,88,61,87
USC00427064,7-5,2009,0,0,92,60,91
USC00427064,7-6,2009,0,0,97,61,95
USC00427064,7-7,2009,0,0,95,59,93
USC00427064,7-8,2009,0,0,93,64,86
USC00427064,7-9,2009,0,0,93,56,91
USC00427064,7-10,2009,0,0,93,57,90
USC00427064,7-11,2009,0,0,91,63,78
USC00427064,7-12,2009,0,0,96,61,91
USC00427064,7-13,2009,0,0,91,61,89
USC00427064,7-14,2009,0,0,89,56,83
USC00427064,7-15,2009,0,0,94,56,93
USC00427064,7-16,2009,0,0,98,60,96
USC00427064,7-17,2009,0,0,102,59,100
USC00427064,7-18,2009,0,0,102,62,101
USC00427064,7-19,2009,0,0,101,67,94
USC00427064,7-20,2009,0,0,94,65,92
USC00427064,7-21,2009,0,0,95,61,93
USC00427064,7-22,2009,0,0,96,62,92
USC00427064,7-23,2009,0,0,101,61,99
USC00427064,7-24,2009,0,0,99,67,92
USC00427064,7-25,2009,0,0,92,68,86
USC00427064,7-26,2009,0,0,94,64,92
USC00427064,7-27,2009,0,0,97,63,96
USC00427064,7-28,2009,0,0,96,62,88
USC00427064,7-29,2009,0,0,89,60,87
USC00427064,7-30,2009,0,0,88,61,87
USC00427064,7-31,2009,0,0,90,62,89
USC00427064,8-1,2009,0,0,94,57,92
USC00427064,8-2,2009,0,0,96,60,96
USC00427064,8-3,2009,0,0,98,62,95
USC00427064,8-4,2009,0,0,96,61,93
USC00427064,8-5,2009,0,0,98,62,96
USC00427064,8-6,2009,0,0,96,67,90
USC00427064,8-7,2009,0,0,90,54,77
USC00427064,8-8,2009,0,0,78,53,70
USC00427064,8-9,2009,0,0,78,49,77
USC00427064,8-10,2009,0,0,86,51,83
USC00427064,8-11,2009,0,0,94,55,92
USC00427064,8-12,2009,0,0,96,57,95
USC00427064,8-13,2009,0,0,96,62,87
USC00427064,8-14,2009,0,0,89,60,83
USC00427064,8-15,2009,0,0,84,56,72
USC00427064,8-16,2009,0,0,79,47,77
USC00427064,8-17,2009,0,0,84,49,83
USC00427064,8-18,2009,0,0,84,52,82
USC00427064,8-19,2009,0,0,88,51,88
USC00427064,8-20,2009,0,0,92,55,92
USC00427064,8-21,2009,0,0,98,58,97
USC00427064,8-22,2009,0,0,99,59,94
USC00427064,8-23,2009,0,0,94,66,83
USC00427064,8-24,2009,0,0,88,58,81
USC00427064,8-25,2009,0,0,84,59,83
USC00427064,8-26,2009,0,0,90,56,89
USC00427064,8-27,2009,0,0,93,57,92
USC00427064,8-28,2009,0,0,95,57,91
USC00427064,8-29,2009,0,0,95,59,91
USC00427064,8-30,2009,0,0,95,64,94
USC00427064,8-31,2009,0,0,94,59,88
USC00427064,9-1,2009,0,0,93,56,93
USC00427064,9-2,2009,0,0,93,59,89
USC00427064,9-3,2009,0,0,89,57,83
USC00427064,9-4,2009,0,0,93,56,92
USC00427064,9-5,2009,0,0,92,65,84
USC00427064,9-6,2009,0,0,90,58,87
USC00427064,9-7,2009,0,0,89,59,82
USC00427064,9-8,2009,0,0,82,58,82
USC00427064,9-9,2009,0,0,90,53,89
USC00427064,9-10,2009,0,0,91,56,88
USC00427064,9-11,2009,0,0,89,55,87
USC00427064,9-12,2009,0,0,87,53,79
USC00427064,9-13,2009,0,0,79,59,78
USC00427064,9-14,2009,0,0,80,60,67
USC00427064,9-15,2009,0,0,76,50,73
USC00427064,9-16,2009,0,0,82,52,81
USC00427064,9-17,2009,0,0,86,55,85
USC00427064,9-18,2009,0,0,86,56,85
USC00427064,9-19,2009,0,0,85,56,78
USC00427064,9-20,2009,0,0,78,58,78
USC00427064,9-21,2009,0,0,78,47,68
USC00427064,9-22,2009,0,0,71,41,71
USC00427064,9-23,2009,0,0,76,45,75
USC00427064,9-24,2009,0,0,81,48,80
USC00427064,9-25,2009,0,0,82,49,80
USC00427064,9-26,2009,0,0,86,49,84
USC00427064,9-27,2009,0,0,84,48,83
USC00427064,9-28,2009,0,0,88,48,84
USC00427064,9-29,2009,0,0,87,58,79
USC00427064,9-30,2009,0,0,79,41,44
USC00427064,10-1,2009,0,0,54,34,53
USC00427064,10-2,2009,0,0,63,32,62
USC00427064,10-3,2009,0,0,64,43,60
USC00427064,10-4,2009,0,0,60,48,48
USC00427064,10-5,2009,0,0,52,36,51
USC00427064,10-6,2009,0,0,57,31,56
USC00427064,10-7,2009,0,0,61,32,59
USC00427064,10-8,2009,0,0,59,35,54
USC00427064,10-9,2009,0,0,66,32,60
USC00427064,10-10,2009,0,0,60,38,60
USC00427064,10-11,2009,0,0,64,43,63
USC00427064,10-12,2009,0,0,71,40,68
USC00427064,10-13,2009,0,0,69,49,60
USC00427064,10-14,2009,0,0,60,49,59
USC00427064,10-15,2009,0,0,68,45,67
USC00427064,10-16,2009,0,0,68,40,67
USC00427064,10-17,2009,0,0,74,35,74
USC00427064,10-18,2009,0,0,81,45,79
USC00427064,10-19,2009,0,0,80,58,71
USC00427064,10-20,2009,0,0,71,48,53
USC00427064,10-21,2009,0,0,60,38,57
USC00427064,10-22,2009,0,0,62,41,58
USC00427064,10-23,2009,0,0,64,39,62
USC00427064,10-24,2009,0,0,64,47,52
USC00427064,10-25,2009,0,0,54,33,51
USC00427064,10-26,2009,0,0,59,29,56
USC00427064,10-27,2009,0,0,56,34,38
USC00427064,10-28,2009,0,0,44,31,43
USC00427064,10-29,2009,0,0,43,28,40
USC00427064,10-30,2009,0,0,41,33,39
USC00427064,10-31,2009,0,0,59,31,58
USC00427064,11-1,2009,0,0,65,32,62
USC00427064,11-2,2009,0,0,66,35,58
USC00427064,11-3,2009,0,0,67,33,57
USC00427064,11-4,2009,0,0,74,35,64
USC00427064,11-5,2009,0,0,76,38,67
USC00427064,11-6,2009,0,0,72,48,67
USC00427064,11-7,2009,0,0,67,35,58
USC00427064,11-8,2009,0,0,58,33,52
USC00427064,11-9,2009,0,0,58,29,51
USC00427064,11-10,2009,0,0,65,36,57
USC00427064,11-11,2009,0,0,69,44,62
USC00427064,11-12,2009,0,0,63,49,49
USC00427064,11-13,2009,0,0,49,33,41
USC00427064,11-14,2009,0.5,0,42,30,31
USC00427064,11-15,2009,0,0,37,25,30
USC00427064,11-16,2009,0,0,44,21,38
USC00427064,11-17,2009,0,0,53,24,46
USC00427064,11-18,2009,0,0,61,29,50
USC00427064,11-19,2009,0,0,50,27,43
USC00427064,11-20,2009,0,0,57,26,51
USC00427064,11-21,2009,0,0,51,36,42
USC00427064,11-22,2009,0,0,49,25,48
USC00427064,11-23,2009,0,0,48,27,36
USC00427064,11-24,2009,0,0,41,20,35
USC00427064,11-25,2009,0,0,44,21,41
USC00427064,11-26,2009,0,0,50,23,43
USC00427064,11-27,2009,0,0,63,26,53
USC00427064,11-28,2009,0,0,53,33,43
USC00427064,11-29,2009,0,0,47,26,40
USC00427064,11-30,2009,0,0,46,22,40
USC00427064,12-1,2009,0,0,46,22,40
USC00427064,12-2,2009,0,0,40,24,33
USC00427064,12-3,2009,0,0,33,14,27
USC00427064,12-4,2009,0,0,39,11,37
USC00427064,12-5,2009,0,0,37,18,26
USC00427064,12-6,2009,3,2,26,16,23
USC00427064,12-7,2009,5,5,25,20,25
USC00427064,12-8,2009,1.5,5,26,17,18
USC00427064,12-9,2009,0,4,20,2,14
USC00427064,12-10,2009,0,4,22,1,14
USC00427064,12-11,2009,0,4,27,3,20
USC00427064,12-12,2009,2,4,38,19,36
USC00427064,12-13,2009,1,3,40,32,34
USC00427064,12-14,2009,0,3,45,32,36
USC00427064,12-15,2009,0,3,40,20,37
USC00427064,12-16,2009,0,2,50,31,42
USC00427064,12-17,2009,0,2,43,25,37
USC00427064,12-18,2009,0,2,37,23,33
USC00427064,12-19,2009,0,2,36,19,30
USC00427064,12-20,2009,0,2,42,19,32
USC00427064,12-21,2009,0,2,46,22,39
USC00427064,12-22,2009,0,2,39,32,32
USC00427064,12-23,2009,0.5,2,32,28,28
USC00427064,12-24,2009,0,2,29,20,26
USC00427064,12-25,2009,0,2,26,10,21
USC00427064,12-26,2009,0,2,27,8,21
USC00427064,12-27,2009,0,2,25,9,21
USC00427064,12-28,2009,0,2,24,7,20
USC00427064,12-29,2009,1.5,4,24,15,22
USC00427064,12-30,2009,3.5,8,32,21,30
USC00427064,12-31,2009,0.5,7,36,19,30
USC00427064,1-1,2010,0,5,41,27,35
USC00427064,1-2,2010,0,4,40,29,36
USC00427064,1-3,2010,0,4,38,20,32
USC00427064,1-4,2010,0,4,36,16,29
USC00427064,1-5,2010,0,4,35,19,32
USC00427064,1-6,2010,0,4,37,30,34
USC00427064,1-7,2010,0,4,34,22,32
USC00427064,1-8,2010,0,4,32,10,25
USC00427064,1-9,2010,0,4,33,17,31
USC00427064,1-10,2010,0,4,36,17,34
USC00427064,1-11,2010,0,4,38,15,31
USC00427064,1-12,2010,0,4,46,17,44
USC00427064,1-13,2010,0,3,52,25,39
USC00427064,1-14,2010,0,3,39,28,37
USC00427064,1-15,2010,0,3,37,17,34
USC00427064,1-16,2010,0,3,41,21,34
USC00427064,1-17,2010,0,3,48,20,38
USC00427064,1-18,2010,0,2,38,31,38
USC00427064,1-19,2010,0,0,48,35,43
USC00427064,1-20,2010,0,0,43,33,40
USC00427064,1-21,2010,0,0,46,33,43
USC00427064,1-22,2010,0,0,48,36,40
USC00427064,1-23,2010,4,3,40,25,33
USC00427064,1-24,2010,0,2,39,29,37
USC00427064,1-25,2010,0,2,41,19,40
USC00427064,1-26,2010,1,2,41,24,40
USC00427064,1-27,2010,0,2,40,28,38
USC00427064,1-28,2010,0,1,43,27,41
USC00427064,1-29,2010,0,0,41,22,35
USC00427064,1-30,2010,0,0,46,20,40
USC00427064,1-31,2010,1,0,47,33,40
USC00427064,2-1,2010,0,0,45,26,42
USC00427064,2-2,2010,0,0,48,23,44
USC00427064,2-3,2010,0,0,51,27,46
USC00427064,2-4,2010,0,0,48,25,44
USC00427064,2-5,2010,0,0,46,29,44
USC00427064,2-6,2010,0,0,51,35,47
USC00427064,2-7,2010,0,0,47,34,43
USC00427064,2-8,2010,0,0,44,30,41
USC00427064,2-9,2010,0,0,44,22,41
USC00427064,2-10,2010,0,0,46,26,44
USC00427064,2-11,2010,0,0,44,31,41
USC00427064,2-12,2010,0,0,51,30,47
USC00427064,2-13,2010,0,0,47,33,41
USC00427064,2-14,2010,0,0,51,30,41
USC00427064,2-15,2010,0,0,41,33,40
USC00427064,2-16,2010,0,0,50,35,48
USC00427064,2-17,2010,0,0,48,33,43
USC00427064,2-18,2010,0.5,0,45,33,41
USC00427064,2-19,2010,0,0,41,31,34
USC00427064,2-20,2010,0.5,0,41,28,36
USC00427064,2-21,2010,1,0,36,25,32
USC00427064,2-22,2010,0,0,35,21,34
USC00427064,2-23,2010,0,0,42,17,41
USC00427064,2-24,2010,0,0,41,27,36
USC00427064,2-25,2010,1,0,44,32,43
USC00427064,2-26,2010,0,0,51,26,47
USC00427064,2-27,2010,0,0,56,34,51
USC00427064,2-28,2010,0,0,51,37,48
USC00427064,3-1,2010,0,0,53,29,51
USC00427064,3-2,2010,0,0,56,32,54
USC00427064,3-3,2010,0,0,56,40,53
USC00427064,3-4,2010,0.5,1,56,33,33
USC00427064,3-5,2010,6,2,47,32,46
USC00427064,3-6,2010,0,0,51,26,49
USC00427064,3-7,2010,0,0,54,34,53
USC00427064,3-8,2010,0,0,54,35,50
USC00427064,3-9,2010,0,0,52,38,41
USC00427064,3-10,2010,0,0,43,32,38
USC00427064,3-11,2010,0,0,46,26,43
USC00427064,3-12,2010,0,0,55,26,53
USC00427064,3-13,2010,0.5,1,54,33,33
USC00427064,3-14,2010,1,1,45,32,44
USC00427064,3-15,2010,0,0,55,32,54
USC00427064,3-16,2010,0,0,62,32,61
USC00427064,3-17,2010,0,0,64,34,60
USC00427064,3-18,2010,0,0,60,35,53
USC00427064,3-19,2010,0,0,53,34,47
USC00427064,3-20,2010,0,0,51,27,50
USC00427064,3-21,2010,0,0,63,29,62
USC00427064,3-22,2010,0,0,64,38,57
USC00427064,3-23,2010,0,0,57,31,47
USC00427064,3-24,2010,0,0,55,29,54
USC00427064,3-25,2010,0,0,59,34,54
USC00427064,3-26,2010,0,0,54,34,46
USC00427064,3-27,2010,0,0,52,29,50
USC00427064,3-28,2010,0,0,61,29,60
USC00427064,3-29,2010,0,0,66,38,66
USC00427064,3-30,2010,0,0,70,54,68
USC00427064,3-31,2010,0,0,68,35,41
USC00427064,4-1,2010,1,0,43,31,40
USC00427064,4-2,2010,0,0,46,30,45
USC00427064,4-3,2010,0,0,46,35,45
USC00427064,4-4,2010,4,0,47,30,46
USC00427064,4-5,2010,0,0,52,42,50
USC00427064,4-6,2010,1,0,50,30,44
USC00427064,4-7,2010,0,0,52,26,51
USC00427064,4-8,2010,0,0,64,30,63
USC00427064,4-9,2010,0,0,64,36,54
USC00427064,4-10,2010,0,0,69,33,68
USC00427064,4-11,2010,0,0,73,44,72
USC00427064,4-12,2010,0,0,72,48,56
USC00427064,4-13,2010,1,0,56,33,49
USC00427064,4-14,2010,0,0,62,32,62
USC00427064,4-15,2010,0,0,72,38,72
USC00427064,4-16,2010,0,0,77,45,73
USC00427064,4-17,2010,0,0,74,46,69
USC00427064,4-18,2010,0,0,76,46,76
USC00427064,4-19,2010,0,0,80,45,79
USC00427064,4-20,2010,0,0,80,50,70
USC00427064,4-21,2010,0,0,70,50,52
USC00427064,4-22,2010,0,0,56,34,55
USC00427064,4-23,2010,0,0,56,39,49
USC00427064,4-24,2010,0,0,65,35,63
USC00427064,4-25,2010,0,0,64,47,60
USC00427064,4-26,2010,0,0,67,38,64
USC00427064,4-27,2010,0,0,75,43,70
USC00427064,4-28,2010,0,0,70,37,42
USC00427064,4-29,2010,0,0,47,34,46
USC00427064,4-30,2010,1,0,52,33,52
USC00427064,5-1,2010,0,0,52,35,46
USC00427064,5-2,2010,0,0,53,33,50
USC00427064,5-3,2010,0,0,67,34,65
USC00427064,5-4,2010,0,0,67,44,56
USC00427064,5-5,2010,0,0,75,35,62
USC00427064,5-6,2010,0,0,63,37,48
USC00427064,5-7,2010,0,0,57,30,56
USC00427064,5-8,2010,0,0,73,40,72
USC00427064,5-9,2010,0,0,73,41,71
USC00427064,5-10,2010,0,0,71,44,63
USC00427064,5-11,2010,0,0,65,44,49
USC00427064,5-12,2010,0,0,58,39,57
USC00427064,5-13,2010,0,0,64,41,63
USC00427064,5-14,2010,0,0,64,44,62
USC00427064,5-15,2010,0,0,69,41,69
USC00427064,5-16,2010,0,0,76,45,76
USC00427064,5-17,2010,0,0,82,51,78
USC00427064,5-18,2010,0,0,78,47,58
USC00427064,5-19,2010,0,0,68,47,66
USC00427064,5-20,2010,0,0,70,44,67
USC00427064,5-21,2010,0,0,75,48,73
USC00427064,5-22,2010,0,0,73,37,49
USC00427064,5-23,2010,0,0,63,38,56
USC00427064,5-24,2010,2,0,56,33,51
USC00427064,5-25,2010,0,0,68,32,68
USC00427064,5-26,2010,0,0,73,48,71
USC00427064,5-27,2010,0,0,77,52,76
USC00427064,5-28,2010,0,0,78,50,65
USC00427064,5-29,2010,0,0,67,46,60
USC00427064,5-30,2010,0,0,70,39,70
USC00427064,5-31,2010,0,0,79,46,71
USC00427064,6-1,2010,0,0,77,54,62
USC00427064,6-2,2010,0,0,78,54,77
USC00427064,6-3,2010,0,0,83,62,82
USC00427064,6-4,2010,0,0,86,60,83
USC00427064,6-5,2010,0,0,85,59,83
USC00427064,6-6,2010,0,0,96,60,89
USC00427064,6-7,2010,0,0,89,62,82
USC00427064,6-8,2010,0,0,83,56,78
USC00427064,6-9,2010,0,0,89,62,86
USC00427064,6-10,2010,0,0,87,57,72
USC00427064,6-11,2010,0,0,72,50,51
USC00427064,6-12,2010,0,0,59,48,55
USC00427064,6-13,2010,0,0,59,50,56
USC00427064,6-14,2010,0,0,74,48,74
USC00427064,6-15,2010,0,0,86,50,83
USC00427064,6-16,2010,0,0,83,60,66
USC00427064,6-17,2010,0,0,72,42,71
USC00427064,6-18,2010,0,0,85,45,84
USC00427064,6-19,2010,0,0,88,54,87
USC00427064,6-20,2010,0,0,88,53,87
USC00427064,6-21,2010,0,0,87,53,83
USC00427064,6-22,2010,0,0,85,54,81
USC00427064,6-23,2010,0,0,90,55,88
USC00427064,6-24,2010,0,0,96,56,95
USC00427064,6-25,2010,0,0,96,59,87
USC00427064,6-26,2010,0,0,87,64,85
USC00427064,6-27,2010,0,0,88,57,85
USC00427064,6-28,2010,0,0,95,56,93
USC00427064,6-29,2010,0,0,96,62,84
USC00427064,6-30,2010,0,0,92,67,79
USC00427064,7-1,2010,0,0,96,63,95
USC00427064,7-2,2010,0,0,96,62,94
USC00427064,7-3,2010,0,0,94,61,81
USC00427064,7-4,2010,0,0,82,58,74
USC00427064,7-5,2010,0,0,88,50,86
USC00427064,7-6,2010,0,0,87,56,85
USC00427064,7-7,2010,0,0,88,57,87
USC00427064,7-8,2010,0,0,93,59,89
USC00427064,7-9,2010,0,0,92,61,85
USC00427064,7-10,2010,0,0,92,62,91
USC00427064,7-11,2010,0,0,93,65,86
USC00427064,7-12,2010,0,0,96,61,94
USC00427064,7-13,2010,0,0,97,63,88
USC00427064,7-14,2010,0,0,91,66,91
USC00427064,7-15,2010,0,0,94,60,93
USC00427064,7-16,2010,0,0,103,57,102
USC00427064,7-17,2010,0,0,103,70,96
USC00427064,7-18,2010,0,0,99,67,96
USC00427064,7-19,2010,0,0,98,69,96
USC00427064,7-20,2010,0,0,98,64,98
USC00427064,7-21,2010,0,0,98,69,94
USC00427064,7-22,2010,0,0,97,69,96
USC00427064,7-23,2010,0,0,95,62,93
USC00427064,7-24,2010,0,0,96,60,96
USC00427064,7-25,2010,0,0,98,61,96
USC00427064,7-26,2010,0,0,97,65,83
USC00427064,7-27,2010,0,0,94,61,93
USC00427064,7-28,2010,0,0,94,67,91
USC00427064,7-29,2010,0,0,91,68,88
USC00427064,7-30,2010,0,0,96,66,95
USC00427064,7-31,2010,0,0,96,67,87
USC00427064,8-1,2010,0,0,95,69,92
USC00427064,8-2,2010,0,0,97,67,96
USC00427064,8-3,2010,0,0,98,71,95
USC00427064,8-4,2010,0,0,97,70,75
USC00427064,8-5,2010,0,0,89,63,85
USC00427064,8-6,2010,0,0,94,65,89
USC00427064,8-7,2010,0,0,90,63,77
USC00427064,8-8,2010,0,0,85,60,82
USC00427064,8-9,2010,0,0,87,64,86
USC00427064,8-10,2010,0,0,91,55,89
USC00427064,8-11,2010,0,0,92,61,89
USC00427064,8-12,2010,0,0,91,57,82
USC00427064,8-13,2010,0,0,91,55,91
USC00427064,8-14,2010,0,0,91,57,90
USC00427064,8-15,2010,0,0,96,58,93
USC00427064,8-16,2010,0,0,95,62,94
USC00427064,8-17,2010,0,0,97,61,96
USC00427064,8-18,2010,0,0,97,66,82
USC00427064,8-19,2010,0,0,83,58,72
USC00427064,8-20,2010,0,0,93,55,92
USC00427064,8-21,2010,0,0,98,62,98
USC00427064,8-22,2010,0,0,98,67,95
USC00427064,8-23,2010,0,0,95,57,77
USC00427064,8-24,2010,0,0,87,51,86
USC00427064,8-25,2010,0,0,94,56,94
USC00427064,8-26,2010,0,0,98,57,97
USC00427064,8-27,2010,0,0,98,69,87
USC00427064,8-28,2010,0,0,90,64,88
USC00427064,8-29,2010,0,0,88,62,82
USC00427064,8-30,2010,0,0,83,52,71
USC00427064,8-31,2010,0,0,80,54,79
USC00427064,9-1,2010,0,0,82,50,81
USC00427064,9-2,2010,0,0,82,52,82
USC00427064,9-3,2010,0,0,92,52,91
USC00427064,9-4,2010,0,0,96,57,95
USC00427064,9-5,2010,0,0,95,56,84
USC00427064,9-6,2010,0,0,84,44,71
USC00427064,9-7,2010,0,0,89,46,85
USC00427064,9-8,2010,0,0,87,60,85
USC00427064,9-9,2010,0,0,85,59,65
USC00427064,9-10,2010,0,0,69,49,68
USC00427064,9-11,2010,0,0,78,43,77
USC00427064,9-12,2010,0,0,87,47,85
USC00427064,9-13,2010,0,0,87,52,86
USC00427064,9-14,2010,0,0,88,53,84
USC00427064,9-15,2010,0,0,85,51,78
USC00427064,9-16,2010,0,0,88,49,86
USC00427064,9-17,2010,0,0,91,51,90
USC00427064,9-18,2010,0,0,90,50,89
USC00427064,9-19,2010,0,0,94,51,90
USC00427064,9-20,2010,0,0,90,56,78
USC00427064,9-21,2010,0,0,87,49,85
USC00427064,9-22,2010,0,0,86,62,76
USC00427064,9-23,2010,0,0,76,49,74
USC00427064,9-24,2010,0,0,85,47,83
USC00427064,9-25,2010,0,0,85,48,83
USC00427064,9-26,2010,0,0,90,50,88
USC00427064,9-27,2010,0,0,90,50,86
USC00427064,9-28,2010,0,0,90,50,88
USC00427064,9-29,2010,0,0,88,49,85
USC00427064,9-30,2010,0,0,88,47,83
USC00427064,10-1,2010,0,0,89,49,84
USC00427064,10-2,2010,0,0,90,50,86
USC00427064,10-3,2010,0,0,86,54,80
USC00427064,10-4,2010,0,0,80,54,58
